,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,lat,lon
720,Madhya Pradesh,Sheopur,Sheopurkalan,Mustard,Mustard,04/03/2019,3160,3300,3250,25.6656611,76.6954843
721,Madhya Pradesh,Sheopur,Syopurkalan(F&V),Carrot,Other,04/03/2019,400,500,450,25.6656611,76.6954843
722,Madhya Pradesh,Sheopur,Syopurkalan(F&V),Orange,Other,04/03/2019,1000,1200,1100,25.6656611,76.6954843
723,Madhya Pradesh,Sheopur,Syopurkalan(F&V),Potato,Other,04/03/2019,700,800,750,25.6656611,76.6954843
724,Madhya Pradesh,Sheopur,Syopurkalan(F&V),Tomato,Other,04/03/2019,500,600,550,25.6656611,76.6954843
725,Maharashtra,Ahmednagar,Newasa(Ghodegaon),Onion,Red,04/03/2019,200,600,400,19.162772500000006,74.85802430085195
726,Maharashtra,Ahmednagar,Rahata,Pomegranate,Other,04/03/2019,250,7000,4000,19.162772500000006,74.85802430085195
727,Maharashtra,Buldhana,Deoulgaon Raja,Cotton,Desi,04/03/2019,5100,5400,5300,20.583333,76.416667
728,Maharashtra,Jalgaon,Yawal,Banana,Other,04/03/2019,490,965,910,20.84351185,75.52592658756026
729,Maharashtra,Jalgaon,Yawal,Bengal Gram(Gram)(Whole),Other,04/03/2019,4000,4500,4220,20.84351185,75.52592658756026
730,Maharashtra,Jalgaon,Yawal,Cotton,Other,04/03/2019,5150,5850,5200,20.84351185,75.52592658756026
731,Maharashtra,Jalgaon,Yawal,Maize,Yellow,04/03/2019,1250,1630,1350,20.84351185,75.52592658756026
732,Maharashtra,Jalgaon,Yawal,Onion,Red,04/03/2019,410,625,510,20.84351185,75.52592658756026
733,Maharashtra,Kolhapur,Kolhapur,Apple,Other,04/03/2019,4000,11000,10000,16.702841199999998,74.2405329
734,Maharashtra,Kolhapur,Kolhapur,Brinjal,Other,04/03/2019,600,3000,1800,16.702841199999998,74.2405329
735,Maharashtra,Kolhapur,Kolhapur,Cabbage,Other,04/03/2019,800,1400,1100,16.702841199999998,74.2405329
736,Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,04/03/2019,600,1500,1050,16.702841199999998,74.2405329
737,Maharashtra,Kolhapur,Kolhapur,Coriander(Leaves),Other,04/03/2019,1400,3500,2450,16.702841199999998,74.2405329
738,Maharashtra,Kolhapur,Kolhapur,Green Chilli,Other,04/03/2019,2700,6500,4600,16.702841199999998,74.2405329
739,Maharashtra,Kolhapur,Kolhapur,Lime,Other,04/03/2019,750,6500,3625,16.702841199999998,74.2405329
740,Maharashtra,Kolhapur,Kolhapur,Mango,Hapus(Alphaso),04/03/2019,1000,8000,4500,16.702841199999998,74.2405329
741,Maharashtra,Kolhapur,Kolhapur,Onion,Other,04/03/2019,200,750,450,16.702841199999998,74.2405329
742,Maharashtra,Kolhapur,Kolhapur,Tomato,Other,04/03/2019,500,2200,1350,16.702841199999998,74.2405329
743,Maharashtra,Kolhapur,Kolhapur(Malkapur),Brinjal,Other,04/03/2019,150,380,250,16.702841199999998,74.2405329
744,Maharashtra,Kolhapur,Kolhapur(Malkapur),Cabbage,Other,04/03/2019,100,350,200,16.702841199999998,74.2405329
745,Maharashtra,Kolhapur,Kolhapur(Malkapur),Cauliflower,Other,04/03/2019,100,300,250,16.702841199999998,74.2405329
746,Maharashtra,Kolhapur,Kolhapur(Malkapur),Tomato,Other,04/03/2019,100,300,200,16.702841199999998,74.2405329
747,Maharashtra,Nagpur,Savner,Arhar (Tur/Red Gram)(Whole),Other,04/03/2019,4725,4945,4860,21.1498134,79.0820556
748,Maharashtra,Nagpur,Savner,Bengal Gram(Gram)(Whole),Other,04/03/2019,3745,3745,3745,21.1498134,79.0820556
749,Maharashtra,Nagpur,Savner,Cotton,Other,04/03/2019,5325,5325,5325,21.1498134,79.0820556
750,Maharashtra,Nagpur,Savner,Wheat,Other,04/03/2019,1935,2040,2000,21.1498134,79.0820556
751,Maharashtra,Nanded,Bhokar,Arhar (Tur/Red Gram)(Whole),Other,04/03/2019,3800,4751,4000,19.17257215,77.29141237169956
752,Maharashtra,Nanded,Bhokar,Bengal Gram(Gram)(Whole),Other,04/03/2019,3500,3751,3651,19.17257215,77.29141237169956
753,Maharashtra,Nanded,Bhokar,Turmeric,Other,04/03/2019,5200,5200,5200,19.17257215,77.29141237169956
754,Maharashtra,Nanded,Bhokar,Wheat,Other,04/03/2019,1800,1950,1900,19.17257215,77.29141237169956
755,Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Red,04/03/2019,251,441,351,20.0112475,73.79023640000001
756,Maharashtra,Pune,Pune,Apple,Other,04/03/2019,4000,14000,7800,18.521428,73.8544541
757,Maharashtra,Pune,Pune,Beans,Other,04/03/2019,3000,4000,3500,18.521428,73.8544541
758,Maharashtra,Pune,Pune,Beetroot,Other,04/03/2019,700,1400,1000,18.521428,73.8544541
759,Maharashtra,Pune,Pune,Bhindi(Ladies Finger),Other,04/03/2019,1000,4000,2500,18.521428,73.8544541
760,Maharashtra,Pune,Pune,Bitter gourd,Other,04/03/2019,3000,5000,4000,18.521428,73.8544541
761,Maharashtra,Pune,Pune,Bottle gourd,Other,04/03/2019,1000,2000,1500,18.521428,73.8544541
762,Maharashtra,Pune,Pune,Brinjal,Other,04/03/2019,1000,2000,1500,18.521428,73.8544541
763,Maharashtra,Pune,Pune,Cabbage,Other,04/03/2019,700,1000,800,18.521428,73.8544541
764,Maharashtra,Pune,Pune,Carrot,Other,04/03/2019,700,1200,1000,18.521428,73.8544541
765,Maharashtra,Pune,Pune,Cauliflower,Other,04/03/2019,600,1300,1000,18.521428,73.8544541
766,Maharashtra,Pune,Pune,Chikoos(Sapota),Other,04/03/2019,1000,2500,1500,18.521428,73.8544541
767,Maharashtra,Pune,Pune,Chilly Capsicum,Other,04/03/2019,2000,3500,2500,18.521428,73.8544541
768,Maharashtra,Pune,Pune,Coriander(Leaves),Other,04/03/2019,2,5,4,18.521428,73.8544541
769,Maharashtra,Pune,Pune,Cucumbar(Kheera),Other,04/03/2019,1000,3000,2000,18.521428,73.8544541
770,Maharashtra,Pune,Pune,Drumstick,Other,04/03/2019,2000,4000,3000,18.521428,73.8544541
771,Maharashtra,Pune,Pune,Elephant Yam (Suran),Other,04/03/2019,1200,1500,1300,18.521428,73.8544541
772,Maharashtra,Pune,Pune,Garlic,Other,04/03/2019,800,5000,2000,18.521428,73.8544541
773,Maharashtra,Pune,Pune,Ginger(Dry),Other,04/03/2019,3500,6750,4500,18.521428,73.8544541
774,Maharashtra,Pune,Pune,Grapes,Other,04/03/2019,1500,6000,3000,18.521428,73.8544541
775,Maharashtra,Pune,Pune,Green Chilli,Other,04/03/2019,3000,6500,3500,18.521428,73.8544541
776,Maharashtra,Pune,Pune,Guar,Other,04/03/2019,4000,6000,5000,18.521428,73.8544541
777,Maharashtra,Pune,Pune,Guava,Other,04/03/2019,2000,5000,3500,18.521428,73.8544541
778,Maharashtra,Pune,Pune,Karbuja(Musk Melon),Other,04/03/2019,1500,2500,1700,18.521428,73.8544541
779,Maharashtra,Pune,Pune,Lime,Other,04/03/2019,400,3000,1000,18.521428,73.8544541
780,Maharashtra,Pune,Pune,Little gourd (Kundru),Other,04/03/2019,1500,3000,2000,18.521428,73.8544541
781,Maharashtra,Pune,Pune,Mint(Pudina),Other,04/03/2019,2,3,2,18.521428,73.8544541
782,Maharashtra,Pune,Pune,Onion,Local,04/03/2019,200,550,300,18.521428,73.8544541
783,Maharashtra,Pune,Pune,Onion Green,Other,04/03/2019,3,6,5,18.521428,73.8544541
784,Maharashtra,Pune,Pune,Orange,Other,04/03/2019,1300,5800,2900,18.521428,73.8544541
785,Maharashtra,Pune,Pune,Pear(Marasebu),Other,04/03/2019,6000,12000,8000,18.521428,73.8544541
786,Maharashtra,Pune,Pune,Peas Wet,Other,04/03/2019,1600,2000,1800,18.521428,73.8544541
787,Maharashtra,Pune,Pune,Pineapple,Other,04/03/2019,1000,2000,1400,18.521428,73.8544541
788,Maharashtra,Pune,Pune,Potato,Other,04/03/2019,800,1350,1100,18.521428,73.8544541
789,Maharashtra,Pune,Pune,Pumpkin,Other,04/03/2019,800,2000,1500,18.521428,73.8544541
790,Maharashtra,Pune,Pune,Raddish,Other,04/03/2019,7,20,12,18.521428,73.8544541
791,Maharashtra,Pune,Pune,Rajgir,Other,04/03/2019,3,5,4,18.521428,73.8544541
792,Maharashtra,Pune,Pune,Ridgeguard(Tori),Other,04/03/2019,2500,4500,3000,18.521428,73.8544541
793,Maharashtra,Pune,Pune,Snakeguard,Other,04/03/2019,1500,2000,1700,18.521428,73.8544541
794,Maharashtra,Pune,Pune,Spinach,Other,04/03/2019,3,5,4,18.521428,73.8544541
795,Maharashtra,Pune,Pune,Sweet Potato,Other,04/03/2019,1000,2500,1500,18.521428,73.8544541
796,Maharashtra,Pune,Pune,Sweet Pumpkin,Other,04/03/2019,600,1800,1000,18.521428,73.8544541
797,Maharashtra,Pune,Pune,Tender Coconut,Other,04/03/2019,300,900,400,18.521428,73.8544541
798,Maharashtra,Pune,Pune,Tomato,Local,04/03/2019,700,1400,1000,18.521428,73.8544541
799,Maharashtra,Pune,Pune,Water Melon,Other,04/03/2019,300,1000,400,18.521428,73.8544541
800,Maharashtra,Pune,Pune(Hadapsar),Bhindi(Ladies Finger),Other,04/03/2019,4000,6000,5000,18.521428,73.8544541
801,Maharashtra,Pune,Pune(Hadapsar),Bitter gourd,Other,04/03/2019,4000,6000,5000,18.521428,73.8544541
802,Maharashtra,Pune,Pune(Hadapsar),Bottle gourd,Other,04/03/2019,1000,2000,1500,18.521428,73.8544541
803,Maharashtra,Pune,Pune(Hadapsar),Brinjal,Other,04/03/2019,1000,2500,1800,18.521428,73.8544541
804,Maharashtra,Pune,Pune(Hadapsar),Cabbage,Other,04/03/2019,600,1000,800,18.521428,73.8544541
805,Maharashtra,Pune,Pune(Hadapsar),Cauliflower,Other,04/03/2019,600,1200,1000,18.521428,73.8544541
806,Maharashtra,Pune,Pune(Hadapsar),Coriander(Leaves),Other,04/03/2019,2,4,3,18.521428,73.8544541
807,Maharashtra,Pune,Pune(Hadapsar),Cucumbar(Kheera),Other,04/03/2019,2000,4000,3000,18.521428,73.8544541
808,Maharashtra,Pune,Pune(Hadapsar),Grapes,Other,04/03/2019,3000,3000,3000,18.521428,73.8544541
809,Maharashtra,Pune,Pune(Hadapsar),Guava,Other,04/03/2019,4000,4700,4500,18.521428,73.8544541
810,Maharashtra,Pune,Pune(Hadapsar),Leafy Vegetable,Other,04/03/2019,1800,1800,1800,18.521428,73.8544541
811,Maharashtra,Pune,Pune(Hadapsar),Methi(Leaves),Other,04/03/2019,3,10,6,18.521428,73.8544541
812,Maharashtra,Pune,Pune(Hadapsar),Mint(Pudina),Other,04/03/2019,6,6,6,18.521428,73.8544541
813,Maharashtra,Pune,Pune(Hadapsar),Onion,Local,04/03/2019,200,600,300,18.521428,73.8544541
814,Maharashtra,Pune,Pune(Hadapsar),Onion Green,Other,04/03/2019,3,7,5,18.521428,73.8544541
815,Maharashtra,Pune,Pune(Hadapsar),Peas Wet,Other,04/03/2019,3000,5000,4000,18.521428,73.8544541
816,Maharashtra,Pune,Pune(Hadapsar),Raddish,Other,04/03/2019,3,12,8,18.521428,73.8544541
817,Maharashtra,Pune,Pune(Hadapsar),Rajgir,Other,04/03/2019,2,4,3,18.521428,73.8544541
818,Maharashtra,Pune,Pune(Hadapsar),Ridgeguard(Tori),Other,04/03/2019,5000,7000,6000,18.521428,73.8544541
819,Maharashtra,Pune,Pune(Hadapsar),Spinach,Other,04/03/2019,1,4,3,18.521428,73.8544541
820,Maharashtra,Pune,Pune(Hadapsar),Tomato,Other,04/03/2019,700,1800,1400,18.521428,73.8544541
821,Maharashtra,Pune,Pune(Hadapsar),Water Melon,Other,04/03/2019,700,900,800,18.521428,73.8544541
822,Maharashtra,Pune,Pune(Khadiki),Carrot,Other,04/03/2019,800,1000,900,18.521428,73.8544541
823,Maharashtra,Pune,Pune(Khadiki),Cauliflower,Other,04/03/2019,700,800,750,18.521428,73.8544541
824,Maharashtra,Pune,Pune(Khadiki),Coriander(Leaves),Other,04/03/2019,3,4,4,18.521428,73.8544541
825,Maharashtra,Pune,Pune(Khadiki),Green Chilli,Other,04/03/2019,1600,3200,2400,18.521428,73.8544541
826,Maharashtra,Pune,Pune(Khadiki),Onion,Local,04/03/2019,300,500,400,18.521428,73.8544541
827,Maharashtra,Pune,Pune(Khadiki),Onion Green,Other,04/03/2019,5,5,5,18.521428,73.8544541
828,Maharashtra,Pune,Pune(Khadiki),Potato,Other,04/03/2019,500,1200,850,18.521428,73.8544541
829,Maharashtra,Pune,Pune(Khadiki),Raddish,Other,04/03/2019,8,8,8,18.521428,73.8544541
830,Maharashtra,Pune,Pune(Khadiki),Spinach,Other,04/03/2019,3,5,4,18.521428,73.8544541
831,Maharashtra,Pune,Pune(Khadiki),Tomato,Local,04/03/2019,800,1200,1000,18.521428,73.8544541
832,Maharashtra,Pune,Pune(Pimpri),Beans,Other,04/03/2019,3000,4200,3600,18.521428,73.8544541
833,Maharashtra,Pune,Pune(Pimpri),Beetroot,Other,04/03/2019,1400,1400,1400,18.521428,73.8544541
834,Maharashtra,Pune,Pune(Pimpri),Bottle gourd,Other,04/03/2019,2000,2000,2000,18.521428,73.8544541
835,Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,04/03/2019,2200,3000,2600,18.521428,73.8544541
836,Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,04/03/2019,1500,1600,1550,18.521428,73.8544541
837,Maharashtra,Pune,Pune(Pimpri),Cauliflower,Other,04/03/2019,1200,1200,1200,18.521428,73.8544541
838,Maharashtra,Pune,Pune(Pimpri),Coriander(Leaves),Other,04/03/2019,3,4,4,18.521428,73.8544541
839,Maharashtra,Pune,Pune(Pimpri),Drumstick,Other,04/03/2019,5000,5000,5000,18.521428,73.8544541
840,Maharashtra,Pune,Pune(Pimpri),Onion,Local,04/03/2019,500,600,550,18.521428,73.8544541
841,Maharashtra,Pune,Pune(Pimpri),Potato,Other,04/03/2019,1000,1000,1000,18.521428,73.8544541
842,Maharashtra,Pune,Pune(Pimpri),Raddish,Other,04/03/2019,8,12,10,18.521428,73.8544541
843,Maharashtra,Pune,Pune(Pimpri),Spinach,Other,04/03/2019,8,9,9,18.521428,73.8544541
844,Maharashtra,Pune,Pune(Pimpri),Tomato,Local,04/03/2019,1200,1200,1200,18.521428,73.8544541
845,Maharashtra,Satara,Karad,Apple,Simla,04/03/2019,5400,8000,8000,17.63612885,74.29827807601781
846,Maharashtra,Satara,Karad,Banana,Other,04/03/2019,600,1000,1000,17.63612885,74.29827807601781
847,Maharashtra,Satara,Karad,Beans,Other,04/03/2019,2000,2500,2500,17.63612885,74.29827807601781
848,Maharashtra,Satara,Karad,Bhindi(Ladies Finger),Other,04/03/2019,3500,4000,4000,17.63612885,74.29827807601781
849,Maharashtra,Satara,Karad,Bitter gourd,Other,04/03/2019,3000,3700,3700,17.63612885,74.29827807601781
850,Maharashtra,Satara,Karad,Bottle gourd,Other,04/03/2019,500,1000,1000,17.63612885,74.29827807601781
851,Maharashtra,Satara,Karad,Brinjal,Other,04/03/2019,500,800,800,17.63612885,74.29827807601781
852,Maharashtra,Satara,Karad,Cabbage,Other,04/03/2019,500,1000,1000,17.63612885,74.29827807601781
853,Maharashtra,Satara,Karad,Carrot,Other,04/03/2019,500,1000,1000,17.63612885,74.29827807601781
854,Maharashtra,Satara,Karad,Cauliflower,Other,04/03/2019,400,900,900,17.63612885,74.29827807601781
855,Maharashtra,Satara,Karad,Chikoos(Sapota),Other,04/03/2019,2000,2500,2500,17.63612885,74.29827807601781
856,Maharashtra,Satara,Karad,Chilly Capsicum,Other,04/03/2019,3000,3500,3500,17.63612885,74.29827807601781
857,Maharashtra,Satara,Karad,Coriander(Leaves),Other,04/03/2019,1,2,2,17.63612885,74.29827807601781
858,Maharashtra,Satara,Karad,Cucumbar(Kheera),Other,04/03/2019,1500,2000,2000,17.63612885,74.29827807601781
859,Maharashtra,Satara,Karad,Drumstick,Other,04/03/2019,1600,2000,2000,17.63612885,74.29827807601781
860,Maharashtra,Satara,Karad,Garlic,Other,04/03/2019,3000,3400,3400,17.63612885,74.29827807601781
861,Maharashtra,Satara,Karad,Ginger(Dry),Other,04/03/2019,5000,6500,6500,17.63612885,74.29827807601781
862,Maharashtra,Satara,Karad,Grapes,Other,04/03/2019,1500,2250,2250,17.63612885,74.29827807601781
863,Maharashtra,Satara,Karad,Green Chilli,Other,04/03/2019,3500,4500,4500,17.63612885,74.29827807601781
864,Maharashtra,Satara,Karad,Guar,Other,04/03/2019,4000,4600,4600,17.63612885,74.29827807601781
865,Maharashtra,Satara,Karad,Onion,Other,04/03/2019,400,800,800,17.63612885,74.29827807601781
866,Maharashtra,Satara,Karad,Onion Green,Other,04/03/2019,2,3,3,17.63612885,74.29827807601781
867,Maharashtra,Satara,Karad,Peas Wet,Other,04/03/2019,2000,2600,2600,17.63612885,74.29827807601781
868,Maharashtra,Satara,Karad,Pomegranate,Other,04/03/2019,2000,2500,2500,17.63612885,74.29827807601781
869,Maharashtra,Satara,Karad,Potato,Local,04/03/2019,1000,1500,1500,17.63612885,74.29827807601781
870,Maharashtra,Satara,Karad,Ridgeguard(Tori),Other,04/03/2019,3000,3800,3800,17.63612885,74.29827807601781
871,Maharashtra,Satara,Karad,Spinach,Other,04/03/2019,1,2,2,17.63612885,74.29827807601781
872,Maharashtra,Satara,Karad,Sweet Potato,Hosur Red,04/03/2019,1000,1800,1800,17.63612885,74.29827807601781
873,Maharashtra,Satara,Karad,Tomato,Other,04/03/2019,600,1000,1000,17.63612885,74.29827807601781
874,Maharashtra,Satara,Karad,Water Melon,Other,04/03/2019,600,700,700,17.63612885,74.29827807601781
875,Maharashtra,Sholapur,Akluj,Brinjal,Other,04/03/2019,1500,2500,2000,17.629279099999994,75.93334778780493
876,Maharashtra,Sholapur,Akluj,Potato,Local,04/03/2019,1200,1600,1400,17.629279099999994,75.93334778780493
877,Maharashtra,Sholapur,Mangal Wedha,Bhindi(Ladies Finger),Other,04/03/2019,800,4300,2800,17.629279099999994,75.93334778780493
878,Maharashtra,Sholapur,Mangal Wedha,Bitter gourd,Other,04/03/2019,3100,3100,3100,17.629279099999994,75.93334778780493
879,Maharashtra,Sholapur,Mangal Wedha,Brinjal,Other,04/03/2019,600,2400,1300,17.629279099999994,75.93334778780493
880,Maharashtra,Sholapur,Mangal Wedha,Coriander(Leaves),Other,04/03/2019,1,3,2,17.629279099999994,75.93334778780493
881,Maharashtra,Sholapur,Mangal Wedha,Cucumbar(Kheera),Other,04/03/2019,400,3600,2000,17.629279099999994,75.93334778780493
882,Maharashtra,Sholapur,Mangal Wedha,Green Chilli,Other,04/03/2019,3500,6600,5000,17.629279099999994,75.93334778780493
883,Maharashtra,Sholapur,Mangal Wedha,Onion,Other,04/03/2019,100,700,500,17.629279099999994,75.93334778780493
884,Maharashtra,Sholapur,Mangal Wedha,Ridgeguard(Tori),Other,04/03/2019,1000,5900,2900,17.629279099999994,75.93334778780493
885,Maharashtra,Sholapur,Mangal Wedha,Tomato,Other,04/03/2019,300,1700,1000,17.629279099999994,75.93334778780493
886,Maharashtra,Sholapur,Pandharpur,Banana,Other,04/03/2019,425,511,475,17.629279099999994,75.93334778780493
887,Manipur,Bishnupur,Bishenpur,Banana,Other,04/03/2019,3300,4000,3500,24.56246365,93.8012483746545
888,Manipur,Bishnupur,Bishenpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,0,9600,9600,24.56246365,93.8012483746545
889,Manipur,Bishnupur,Bishenpur,Cabbage,Cabbage,04/03/2019,1100,1300,1300,24.56246365,93.8012483746545
890,Manipur,Bishnupur,Bishenpur,Cauliflower,Cauliflower,04/03/2019,2300,2500,2500,24.56246365,93.8012483746545
891,Manipur,Bishnupur,Bishenpur,Ginger(Green),Green Ginger,04/03/2019,4300,4500,4500,24.56246365,93.8012483746545
892,Manipur,Bishnupur,Bishenpur,Masur Dal,Masur Dal,04/03/2019,7300,7350,7300,24.56246365,93.8012483746545
893,Manipur,Bishnupur,Bishenpur,Onion,Onion,04/03/2019,2400,2500,2500,24.56246365,93.8012483746545
894,Manipur,Bishnupur,Bishenpur,Paddy(Dhan)(Common),Other,04/03/2019,2250,2250,2250,24.56246365,93.8012483746545
895,Manipur,Bishnupur,Bishenpur,Potato,Other,04/03/2019,800,1000,1000,24.56246365,93.8012483746545
896,Manipur,Bishnupur,Bishenpur,Rice,Other,04/03/2019,3700,3700,3700,24.56246365,93.8012483746545
897,Manipur,Chandel,Moreh,Banana,Other,04/03/2019,2800,3200,3000,24.3197442,94.0210988225432
898,Manipur,Chandel,Moreh,Cabbage,Other,04/03/2019,800,1200,1000,24.3197442,94.0210988225432
899,Manipur,Chandel,Moreh,Cauliflower,Other,04/03/2019,1800,2200,2000,24.3197442,94.0210988225432
900,Manipur,Chandel,Moreh,Dry Chillies,Other,04/03/2019,13000,13500,13300,24.3197442,94.0210988225432
901,Manipur,Chandel,Moreh,Ginger(Green),Green Ginger,04/03/2019,3300,3700,3500,24.3197442,94.0210988225432
902,Manipur,Chandel,Moreh,Masur Dal,Masur Dal,04/03/2019,0,7400,7400,24.3197442,94.0210988225432
903,Manipur,Chandel,Moreh,Onion,Other,04/03/2019,2300,2500,2500,24.3197442,94.0210988225432
904,Manipur,Chandel,Moreh,Potato,Other,04/03/2019,1200,1600,1400,24.3197442,94.0210988225432
905,Manipur,Chandel,Moreh,Rice,Other,04/03/2019,3500,3500,3500,24.3197442,94.0210988225432
906,Manipur,Imphal East,Lamlong Bazaar,Banana,Other,04/03/2019,2800,3500,3500,24.85154025,94.0094795772158
907,Manipur,Imphal East,Lamlong Bazaar,Cabbage,Cabbage,04/03/2019,1300,1500,1500,24.85154025,94.0094795772158
908,Manipur,Imphal East,Lamlong Bazaar,Cauliflower,Cauliflower,04/03/2019,2300,2500,2500,24.85154025,94.0094795772158
909,Manipur,Imphal East,Lamlong Bazaar,Dry Chillies,Other,04/03/2019,13000,15000,15000,24.85154025,94.0094795772158
910,Manipur,Imphal East,Lamlong Bazaar,Ginger(Green),Green Ginger,04/03/2019,5300,5500,5500,24.85154025,94.0094795772158
911,Manipur,Imphal East,Lamlong Bazaar,Masur Dal,Masur Dal,04/03/2019,0,8200,8200,24.85154025,94.0094795772158
912,Manipur,Imphal East,Lamlong Bazaar,Onion,Other,04/03/2019,1300,2500,2500,24.85154025,94.0094795772158
913,Manipur,Imphal East,Lamlong Bazaar,Paddy(Dhan)(Common),Other,04/03/2019,0,2500,2500,24.85154025,94.0094795772158
914,Manipur,Imphal East,Lamlong Bazaar,Potato,Other,04/03/2019,800,1000,1000,24.85154025,94.0094795772158
915,Manipur,Imphal East,Lamlong Bazaar,Rice,Other,04/03/2019,3900,4100,4100,24.85154025,94.0094795772158
916,Manipur,Imphal West,Imphal,Banana,Other,04/03/2019,3300,3500,3500,24.757326000000003,93.85847858025149
917,Manipur,Imphal West,Imphal,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,0,8000,8000,24.757326000000003,93.85847858025149
918,Manipur,Imphal West,Imphal,Cabbage,Other,04/03/2019,1300,1500,1500,24.757326000000003,93.85847858025149
919,Manipur,Imphal West,Imphal,Cauliflower,Other,04/03/2019,1800,2000,2000,24.757326000000003,93.85847858025149
920,Manipur,Imphal West,Imphal,Dry Chillies,Other,04/03/2019,14800,15000,15000,24.757326000000003,93.85847858025149
921,Manipur,Imphal West,Imphal,Ginger(Green),Green Ginger,04/03/2019,2800,3000,3000,24.757326000000003,93.85847858025149
922,Manipur,Imphal West,Imphal,Masur Dal,Masur Dal,04/03/2019,0,7000,7000,24.757326000000003,93.85847858025149
923,Manipur,Imphal West,Imphal,Onion,Other,04/03/2019,2300,2700,2500,24.757326000000003,93.85847858025149
924,Manipur,Imphal West,Imphal,Paddy(Dhan)(Common),Other,04/03/2019,1050,2250,2250,24.757326000000003,93.85847858025149
925,Manipur,Imphal West,Imphal,Potato,Other,04/03/2019,1500,1500,1500,24.757326000000003,93.85847858025149
926,Manipur,Imphal West,Imphal,Rice,Other,04/03/2019,3800,3800,3800,24.757326000000003,93.85847858025149
927,Manipur,Thoubal,Thoubal,Banana,Other,04/03/2019,3000,4000,3500,24.624587,94.04247928402685
928,Manipur,Thoubal,Thoubal,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,0,11000,11000,24.624587,94.04247928402685
929,Manipur,Thoubal,Thoubal,Cabbage,Cabbage,04/03/2019,700,1300,1000,24.624587,94.04247928402685
930,Manipur,Thoubal,Thoubal,Cauliflower,Cauliflower,04/03/2019,1700,2300,2000,24.624587,94.04247928402685
931,Manipur,Thoubal,Thoubal,Dry Chillies,Other,04/03/2019,13500,14500,14000,24.624587,94.04247928402685
932,Manipur,Thoubal,Thoubal,Ginger(Green),Green Ginger,04/03/2019,5000,5500,5500,24.624587,94.04247928402685
933,Manipur,Thoubal,Thoubal,Masur Dal,Masur Dal,04/03/2019,0,7500,7500,24.624587,94.04247928402685
934,Manipur,Thoubal,Thoubal,Onion,Other,04/03/2019,0,2000,2000,24.624587,94.04247928402685
